PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
OperationalLife,TENDENCIAL,ECU,T5ELEAGR,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURGSLAGR,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5LPGAGR,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5NOEAGR,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5ELECON,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURDSLCON,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURGSLCON,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5KJFCON,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5LPGCON,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5NOECON,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURDSLCOM,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5ELECOM,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5FOICOM,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURGSLCOM,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5LPGCOM,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURDSLIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5ELEIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5FIRIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5FOIIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURGSLIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5HYDIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5COKIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5LPGIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5NGSIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5SUGIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5HECIND,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5ELERES,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5FIRRES,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5LPGRES,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5NGSRES,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5CRUEXP,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5REDCRUEXP,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURDSLEXP,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5ELEEXP,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5FOIEXP,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURGSLEXP,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5LPGEXP,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5BMSEXP,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURGSLAERTRN,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5KJFAERTRN,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURDSLSHITRN,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5FOISHITRN,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURGSLSHITRN,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PROGAS,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5ELECRUTRN,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5CRUCRUTRN,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5LPGCRUTRN,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5GSLCRUTRN,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURGSLREF,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5KJFREF,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5PURDSLREF,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5FOIREF,,,,,,,,,,1.0
OperationalLife,TENDENCIAL,ECU,T5LPGREF,,,,,,,,,,1.0
