Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit
0,2,DDP70,,INORG_RCY_OS,,All,2069,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,INORG_RCY_OS,,All,2070,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2010,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2011,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2012,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2013,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2014,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2015,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2016,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2017,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2018,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2019,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2020,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2021,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2022,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2023,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2024,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2025,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2026,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2027,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2028,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2029,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2030,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2031,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2032,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2033,,1.0,,,,,,,,,,,,,,
0,2,DDP70,,AD,,All,2034,,1.0,,,,,,,,,,,,,,
